5.23,OVA,Manga,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Space,
5.52,Music,Music,G - All Ages,Music,
6.73,Special,Unknown,PG-13 - Teens 13 or older,Comedy,ufotable
7.89,Special,Game,PG - Children,Action; Adventure; Comedy; Fantasy; Kids,Production I.G; Xebec; OLM
5.8,Music,Unknown,G - All Ages,Music,
6.55,OVA,Original,R+ - Mild Nudity,Action; Military; Sci-Fi; Space,AIC; Artmic; Animate Film
6.45,ONA,Original,PG-13 - Teens 13 or older,Adventure; Fantasy,CG Year
5.33,TV,Unknown,G - All Ages,Comedy; Fantasy; Kids,
0,TV,Manga,PG-13 - Teens 13 or older,Drama; Game; Josei; School; Slice of Life; Sports,
7.73,TV,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Seinen,Tokyo Movie Shinsha
7.13,OVA,Visual novel,Rx - Hentai,Hentai,T-Rex
6.24,OVA,Other,PG - Children,Adventure; Kids,
3.55,Special,Original,G - All Ages,Music; Comedy,
6.39,TV,Manga,PG-13 - Teens 13 or older,Comedy; Slice of Life,Production IMS
5.43,Movie,Other,G - All Ages,Historical,
5.9,OVA,Visual novel,PG-13 - Teens 13 or older,Comedy; Drama; Harem; Romance; Sci-Fi,
7.08,Movie,Other,G - All Ages,Kids,
5.33,OVA,Light novel,R - 17+ (violence & profanity),Adventure; Mystery; Horror; Demons; Psychological; Supernatural; Drama; Fantasy; School,Animate Film
6.52,OVA,Manga,R+ - Mild Nudity,Action; Sci-Fi; Mystery; Seinen,Madhouse
6.55,Movie,Original,G - All Ages,Comedy; Drama; Romance,Toei Animation
6.76,OVA,Manga,PG-13 - Teens 13 or older,Drama; Shoujo; Sports,
4.93,OVA,Game,PG-13 - Teens 13 or older,Fantasy,
7.42,TV,Manga,PG-13 - Teens 13 or older,Action; Sports; Martial Arts; Shounen,Group TAC
5.83,OVA,Manga,R+ - Mild Nudity,Ecchi; Comedy; Romance; Seinen,
6.34,Special,Original,R - 17+ (violence & profanity),Magic,AIC
5,ONA,Unknown,PG - Children,Adventure; Comedy,
7.72,TV,Manga,R - 17+ (violence & profanity),Action; Super Power; Supernatural; Thriller,AIC Spirits; Asread
6.33,TV,Unknown,G - All Ages,Comedy; Kids,Shogakukan Music &amp; Digital Entertainment
6.57,TV,Manga,G - All Ages,Adventure; Historical; Shoujo,
6.3,ONA,Manga,PG-13 - Teens 13 or older,Action,Production I.G
5.65,Movie,Unknown,PG - Children,Parody,
5.93,TV,Unknown,G - All Ages,Comedy,Eiken
6.5,Special,Visual novel,R+ - Mild Nudity,Adventure; Comedy; Fantasy,
6.62,Special,Unknown,PG-13 - Teens 13 or older,Comedy; School; Slice of Life,
7.09,TV,Manga,R - 17+ (violence & profanity),Action; Adventure; Demons; Drama; Fantasy; Horror; Magic; Military; Romance; Supernatural,Millepensee; GEMBA
7.64,Movie,Book,G - All Ages,Drama; School; Slice of Life,
6.98,TV,Light novel,PG-13 - Teens 13 or older,Ecchi; Sports; Comedy; School,Barnum Studio; Project No.9; Studio Blanc
6.26,TV,Unknown,G - All Ages,Kids; Cars,
6.52,Special,Visual novel,Rx - Hentai,Hentai,
6.89,OVA,Visual novel,Rx - Hentai,Hentai,Studio Jam
5.87,Special,Original,G - All Ages,Comedy; Kids; Super Power,RG Animation Studios
5.29,TV,Unknown,PG-13 - Teens 13 or older,Comedy; Magic,AIC Frontier
6.14,OVA,Manga,Rx - Hentai,Hentai,
5.11,ONA,Other,PG-13 - Teens 13 or older,Comedy; Parody; School,
5.92,OVA,Light novel,R - 17+ (violence & profanity),Adventure; Drama; Fantasy,Studio Pierrot
8.1,OVA,Original,PG-13 - Teens 13 or older,Military; Sci-Fi; Adventure; Drama; Romance; Mecha,Sunrise
7.25,Movie,Original,PG - Children,Action; Adventure; Fantasy; Sci-Fi,Toei Animation
3.78,ONA,Unknown,PG - Children,Slice of Life,
7.29,OVA,Manga,R - 17+ (violence & profanity),Action; Mecha,Brain&#039;s Base
7.58,Movie,Novel,R - 17+ (violence & profanity),Drama; Historical; Psychological; Seinen,Madhouse
6.72,ONA,Game,PG-13 - Teens 13 or older,Comedy; Music; Slice of Life,
6.68,TV,Original,PG-13 - Teens 13 or older,Slice of Life; School,Studio Pierrot
3.66,Movie,Original,R+ - Mild Nudity,Fantasy; Dementia,
5.51,OVA,Unknown,PG-13 - Teens 13 or older,Sports; Comedy; School; Seinen,Production I.G
6.9,ONA,Web manga,PG-13 - Teens 13 or older,Magic; Romance; School,
5.06,ONA,Unknown,G - All Ages,Action; Seinen,DLE
6.58,TV,Unknown,PG-13 - Teens 13 or older,Cars; Sports; Drama,Toei Animation
5.86,TV,Manga,PG-13 - Teens 13 or older,Drama; Seinen,
6.4,TV,Original,PG-13 - Teens 13 or older,Action; Sci-Fi; Drama; Mecha,SANZIGEN
5.94,Special,Visual novel,PG-13 - Teens 13 or older,Ecchi; Adventure; Space; Comedy; Romance; Military; Sci-Fi,
7.26,ONA,Original,PG-13 - Teens 13 or older,Slice of Life; Drama; Romance,2:10 Animation
5.22,ONA,Manga,G - All Ages,Comedy; Historical,
7.36,Special,Light novel,PG-13 - Teens 13 or older,Comedy; Romance; School; Super Power,Silver Link.
5.87,ONA,Unknown,G - All Ages,Adventure,Studio 4°C
6.66,Special,Manga,R+ - Mild Nudity,Comedy; Parody; School; Sci-Fi; Shounen,Shaft
7.15,OVA,Manga,R - 17+ (violence & profanity),Adventure; Drama; Martial Arts; Romance; Shounen; Supernatural,Madhouse
5.05,Movie,Original,G - All Ages,Comedy,
6.52,TV,Picture book,G - All Ages,Adventure; Kids,
4.67,Music,Unknown,G - All Ages,Music,
6.81,Music,Unknown,G - All Ages,Music,
7.29,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Ecchi; School; Seinen,Shinkuukan
6.63,OVA,Other,G - All Ages,Kids; Fantasy; Drama,
5.94,ONA,Original,PG-13 - Teens 13 or older,Dementia; Psychological,
5.44,Movie,Original,G - All Ages,Adventure,
6.1,Movie,Unknown,PG-13 - Teens 13 or older,Adventure; Music; Mystery,Studio Deen
6.18,OVA,Manga,Rx - Hentai,Hentai,Studio Jam
5.89,ONA,Unknown,PG - Children,Action; School,
7.68,OVA,Manga,Rx - Hentai,Hentai,
4.43,TV,Original,G - All Ages,Comedy; Kids,
0,TV,Game,None,Action; Comedy; Ecchi; School,
6.29,Movie,Unknown,PG - Children,Comedy; Fantasy; Kids,TMS Entertainment
0,Movie,Original,R - 17+ (violence & profanity),Action; Historical; Mystery,
6.52,OVA,Original,Rx - Hentai,Adventure; Hentai; Magic; Sci-Fi,Asahi Production
7.35,Music,Unknown,PG-13 - Teens 13 or older,Slice of Life; Romance; Music; Drama,
6.6,TV,Manga,G - All Ages,Sci-Fi; Sports,Toei Animation
6.52,TV,Original,G - All Ages,Comedy; Fantasy; Magic; Slice of Life,Xebec
6.28,TV,Unknown,PG - Children,Comedy; Kids,Tatsunoko Production
3.42,ONA,Other,G - All Ages,Fantasy; Parody,
5.14,OVA,Manga,R+ - Mild Nudity,Comedy; Ecchi; Harem; Romance; Seinen,J.C.Staff
6.48,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Romance; School; Shoujo,Studio Deen
6.18,Special,Original,PG-13 - Teens 13 or older,Horror; Mystery; Supernatural,Studio Pierrot
7.33,Special,Manga,PG-13 - Teens 13 or older,Action; Comedy; Shounen,Brain&#039;s Base
6.29,Special,Original,G - All Ages,Adventure,Sunrise
3.83,ONA,Other,G - All Ages,Slice of Life,
6.7,TV,4-koma manga,PG-13 - Teens 13 or older,Slice of Life; Comedy,Gathering
6.68,OVA,Visual novel,Rx - Hentai,Hentai,
5.42,Movie,Unknown,PG-13 - Teens 13 or older,Action; Sci-Fi; Shounen; Space,
8.14,TV,Web manga,PG-13 - Teens 13 or older,Slice of Life; Romance; School,TMS Entertainment
7.51,TV,Manga,PG-13 - Teens 13 or older,Action; Game; Shounen,Studio Gallop
5.49,TV,Light novel,PG-13 - Teens 13 or older,Magic; Fantasy; School,Hoods Entertainment
5.02,Movie,Unknown,G - All Ages,Music,
6.83,TV,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Comedy; Police,Tatsunoko Production
7.42,OVA,Manga,Rx - Hentai,Hentai; Supernatural,
6.76,TV,Unknown,G - All Ages,Action; Shounen; Sports,Nippon Animation
6.88,OVA,Unknown,PG-13 - Teens 13 or older,Action; Sci-Fi; Adventure; Romance; Mecha,J.C.Staff
6.11,TV,Game,PG - Children,Adventure; Kids; Fantasy,Sunrise
6.28,Special,Manga,R+ - Mild Nudity,Ecchi; Sports,
5.92,Movie,Unknown,R+ - Mild Nudity,Horror; Drama; Fantasy,
6.65,TV,Light novel,R+ - Mild Nudity,Comedy; Ecchi; Harem; Romance; School; Shounen; Slice of Life; Supernatural,Xebec
6.61,Special,Unknown,G - All Ages,Slice of Life; Drama; Shoujo,Nippon Animation
4.13,Movie,Game,G - All Ages,Adventure; Comedy,
7.36,ONA,Manga,PG-13 - Teens 13 or older,Comedy; School,TYO Animations
6.57,Movie,Unknown,PG-13 - Teens 13 or older,Action; Sci-Fi; Space; Mecha,
6.59,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Drama; Ecchi; Romance; Seinen,J.C.Staff
6.18,TV,Unknown,PG-13 - Teens 13 or older,Historical; Fantasy,TMS Entertainment
7.36,Movie,Novel,PG-13 - Teens 13 or older,Drama; Military,Production I.G
7.29,Movie,Light novel,PG-13 - Teens 13 or older,Adventure; Comedy; Fantasy; Magic; Shounen,Hal Film Maker
6.19,Movie,Unknown,PG-13 - Teens 13 or older,Adventure; Demons; Mecha; Sci-Fi; Shounen,
7.49,TV,Manga,R+ - Mild Nudity,Comedy; Ecchi; Seinen,Gainax
7.12,TV,Original,PG-13 - Teens 13 or older,Action; Adventure; Fantasy; Magic,Seven Arcs Pictures
7.43,OVA,Original,R - 17+ (violence & profanity),Action; Adventure; Mecha; Sci-Fi; Demons; Horror; Shounen,Brain&#039;s Base
5.81,OVA,Unknown,R+ - Mild Nudity,Comedy; School; Seinen,Toei Animation
6.15,OVA,Visual novel,Rx - Hentai,Fantasy; Hentai,
5.38,ONA,Unknown,G - All Ages,Action; Sci-Fi,Shimogumi
5.46,OVA,Visual novel,PG-13 - Teens 13 or older,Romance; Slice of Life,
7.37,Movie,Novel,G - All Ages,Adventure; Drama,
6.24,Movie,Manga,R - 17+ (violence & profanity),Horror; Mystery; Psychological; Sci-Fi,J.C.Staff
8.04,TV,Novel,G - All Ages,Adventure; Slice of Life; Historical; Drama,Nippon Animation
5.77,OVA,Original,R - 17+ (violence & profanity),Action; Adventure; Comedy; Fantasy,Production I.G
7.25,TV,Manga,PG - Children,Action; Adventure; Drama; Mecha; Sci-Fi; Shounen,Mushi Production
5.31,ONA,Unknown,G - All Ages,Game,Studio Ghibli
6.42,TV,Light novel,PG - Children,Comedy; Magic; Fantasy; School,Studio Hibari
6.61,Special,Unknown,R - 17+ (violence & profanity),Magic,Zexcs
7.09,TV,Original,PG-13 - Teens 13 or older,Game; Sci-Fi; Adventure; Mystery; Magic; Fantasy,Bee Train
6.28,TV,Unknown,PG-13 - Teens 13 or older,Comedy; Parody; Super Power,DLE
6.51,Special,Original,PG-13 - Teens 13 or older,Comedy; Mecha; Parody,Toei Animation
6.04,TV,Unknown,PG - Children,Action; Game; Shounen,
7.87,Movie,Book,G - All Ages,Adventure; Drama; Fantasy; Kids,Odolttogi
6.67,TV,Unknown,PG - Children,Adventure; Comedy; Mecha; Sci-Fi; Shounen,Studio Gallop
6.71,TV,Web manga,G - All Ages,Comedy; Fantasy; Slice of Life,SANZIGEN
6.31,Movie,Unknown,PG - Children,Comedy; Kids; Magic,
7.7,Special,Manga,PG-13 - Teens 13 or older,Slice of Life; Supernatural; Drama; Fantasy; Shoujo,Brain&#039;s Base
5.89,Special,Game,PG-13 - Teens 13 or older,Comedy,Gonzo
7.19,TV,Original,PG-13 - Teens 13 or older,Drama; Mecha; Sci-Fi; Shounen; Sports,Production I.G
6.19,Special,Unknown,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Sci-Fi; Drama,
7.35,TV,Light novel,R+ - Mild Nudity,Action; Harem; Supernatural; Ecchi; Vampire; Fantasy; School,Silver Link.; Connect
6.53,TV,Manga,R+ - Mild Nudity,Comedy; Romance; Ecchi; School; Shounen,NAZ
5.61,TV,Manga,G - All Ages,Comedy,OLM
6.5,ONA,Manga,G - All Ages,Comedy; Seinen; Sports,Opera House
3,Movie,Original,G - All Ages,Adventure; Fantasy; Sci-Fi,
6.45,TV,Original,G - All Ages,Adventure; Historical; Sci-Fi,Tatsunoko Production
6.6,Special,Unknown,G - All Ages,Fantasy; Kids,
6.42,TV,Original,G - All Ages,Adventure; Comedy; Drama,Tatsunoko Production
6.6,Special,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Fantasy,Shirogumi; Encourage Films
5.14,Movie,Original,PG-13 - Teens 13 or older,Action; Adventure; Fantasy,Nice Boat Animation
7.16,Special,Visual novel,R+ - Mild Nudity,Ecchi,8bit
7.72,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Parody,Palm Studio
5.87,OVA,Original,PG-13 - Teens 13 or older,Action; Adventure; Psychological; Sci-Fi,Madhouse
4.69,ONA,Unknown,G - All Ages,Slice of Life,
7.39,TV,Manga,R - 17+ (violence & profanity),Action; Military; Fantasy; Mecha; Shounen,Production I.G; Xebec
7.76,Movie,Original,None,Action; Military; Sci-Fi; Super Power; Mecha; School,Sunrise
6.91,TV,Manga,PG-13 - Teens 13 or older,Comedy; School; Shounen; Sports,MAPPA
8.34,TV,Manga,PG-13 - Teens 13 or older,Comedy; Sports; Drama; Romance; School; Shounen,Production I.G
5.97,TV,Original,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Shounen,
7.91,TV,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Fantasy; Martial Arts; Shounen; Super Power,Toei Animation
5.85,Special,Manga,G - All Ages,Sci-Fi; Comedy; Shounen,Toei Animation
6.44,OVA,Unknown,G - All Ages,Fantasy; Kids,
5.92,OVA,Unknown,Rx - Hentai,Hentai,
5.25,OVA,Manga,Rx - Hentai,Hentai,
7.38,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Magic; Romance; Seinen; Supernatural,AIC
7.39,Special,Light novel,R+ - Mild Nudity,Ecchi; Comedy; Harem; Romance; Demons; School,TNK
6.25,Music,Game,G - All Ages,Comedy; Music,
6.1,Movie,Original,G - All Ages,Drama,
6.74,OVA,Manga,PG-13 - Teens 13 or older,Action; Sci-Fi; Adventure; Police; Mecha,Gainax
7.68,TV,Manga,R - 17+ (violence & profanity),Action; Mystery; Horror; Supernatural; Seinen,Polygon Pictures
7.24,OVA,Manga,Rx - Hentai,Hentai,EDGE
6.18,Movie,Unknown,G - All Ages,Slice of Life; Historical,
6.55,TV,Manga,PG-13 - Teens 13 or older,Comedy; Historical,Tokyo Movie Shinsha
7.4,ONA,Novel,PG-13 - Teens 13 or older,Action; Adventure; Demons; Romance; Martial Arts; Fantasy,
6.46,OVA,Visual novel,Rx - Hentai,Hentai,
8.67,TV,Manga,R - 17+ (violence & profanity),Mystery; Police; Psychological; Supernatural; Thriller; Shounen,Madhouse
6.62,TV,Manga,R - 17+ (violence & profanity),Action; Adventure; Sci-Fi; Shounen; Super Power,Studio Deen
5.44,OVA,Unknown,PG - Children,Adventure; Fantasy; Kids,Toei Animation
6.63,Special,Light novel,PG-13 - Teens 13 or older,Action; Adventure; Fantasy; Game,A-1 Pictures
7.72,Movie,Original,R - 17+ (violence & profanity),Action; Mecha; Military,Sunrise
5.25,ONA,Other,PG - Children,Comedy; Parody; Fantasy,
4.75,TV,Original,G - All Ages,Kids; Magic,
5.66,OVA,Manga,PG-13 - Teens 13 or older,Adventure; Seinen,Artland
6.84,Movie,Game,PG - Children,Adventure; Comedy; Drama; Fantasy; Kids,OLM
6.84,Special,Original,PG-13 - Teens 13 or older,Mecha; Romance; Sci-Fi,Satelight
7.26,TV,Original,PG-13 - Teens 13 or older,Music; Magic; Romance; School,Sunrise
4.3,Music,Unknown,G - All Ages,Music,
7.04,Special,Visual novel,Rx - Hentai,Hentai; Sci-Fi,
6.78,Movie,Unknown,G - All Ages,Fantasy; Slice of Life,
4,Music,Original,G - All Ages,Music,
6.14,TV,Unknown,G - All Ages,Adventure; Kids; Magic,Toei Animation
7.53,TV,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; Drama; Romance; Shoujo,Toei Animation
4.94,Movie,Original,G - All Ages,Sports,
6.72,OVA,Original,PG-13 - Teens 13 or older,Comedy; Magic; Parody,Kyoto Animation; Tatsunoko Production
5.54,Music,Original,G - All Ages,Music,
6.51,TV,Manga,G - All Ages,Comedy; Historical; Shoujo,Studio Pierrot
5.82,TV,Unknown,None,Comedy; Parody,Tatsunoko Production
5.54,OVA,Unknown,G - All Ages,Kids,
4.73,Music,Music,G - All Ages,Music,
5.99,TV,Original,PG-13 - Teens 13 or older,Comedy; Magic; Parody,Tatsunoko Production
6,Movie,Unknown,G - All Ages,Sci-Fi,
5.49,Music,Unknown,G - All Ages,Romance; Music,
7.07,TV,Manga,PG-13 - Teens 13 or older,Action; Adventure; Mecha; Sci-Fi; Shounen,Toei Animation
7.39,Special,Manga,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Fantasy; Shounen; Super Power,Toei Animation
8.02,Movie,Unknown,G - All Ages,Action; Comedy; Mystery; Shounen,TMS Entertainment
7.45,Movie,Original,G - All Ages,Kids,
7.72,Music,Music,PG-13 - Teens 13 or older,Music,Sunrise
7.06,Special,Unknown,PG - Children,Action; Comedy; Mecha; Parody; Samurai; Shounen,Sunrise
6.63,Special,Unknown,R - 17+ (violence & profanity),Action,Production I.G; Xebec
6.19,Special,Visual novel,R+ - Mild Nudity,Ecchi; Comedy; Super Power; Supernatural,Doga Kobo
6.73,Movie,Original,PG-13 - Teens 13 or older,Sci-Fi; Comedy; Police; Mecha,Khara
6.17,TV,Original,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Shounen,Ascension
4.93,OVA,Unknown,R+ - Mild Nudity,Ecchi; Comedy,
7.15,OVA,Manga,R+ - Mild Nudity,Action; Sci-Fi; Comedy; Ecchi; Shoujo Ai,Gainax; Toei Animation
6.3,Special,Light novel,R+ - Mild Nudity,Comedy; Ecchi; Romance; Shounen; Supernatural; Vampire,Zexcs
5.55,Special,Unknown,R+ - Mild Nudity,Action; Mecha; Parody; Sci-Fi,
6.07,Movie,Unknown,PG-13 - Teens 13 or older,Action; Sci-Fi; Adventure; Space; Drama; Shounen,
6.11,Movie,Unknown,R+ - Mild Nudity,Drama,
0,TV,4-koma manga,PG-13 - Teens 13 or older,Comedy; Parody; Dementia,
0,Movie,Original,None,Fantasy; Drama,
7.35,TV,Unknown,G - All Ages,Kids; Music,
8.17,Movie,Original,PG-13 - Teens 13 or older,Sci-Fi; Seinen,Studio Rikka; Purple Cow Studio Japan
7.48,OVA,Manga,PG-13 - Teens 13 or older,Slice of Life; Comedy,J.C.Staff
5.66,OVA,Unknown,G - All Ages,Kids,
6.96,OVA,Visual novel,Rx - Hentai,Hentai,Studio Jam
7.37,TV,4-koma manga,PG-13 - Teens 13 or older,Comedy; School; Seinen,J.C.Staff
5.73,TV,Original,None,Adventure; Fantasy,
7.37,OVA,Manga,Rx - Hentai,Hentai,
6.19,TV,Other,PG-13 - Teens 13 or older,Action; Martial Arts; Super Power,Madhouse
7.57,TV,Manga,PG-13 - Teens 13 or older,Adventure; Sports; Mecha; School; Sci-Fi; Shounen,
6.71,TV,Unknown,PG - Children,Kids; Sports,Shin-Ei Animation
5.86,Movie,Unknown,PG - Children,Kids,
7.59,TV,Manga,R - 17+ (violence & profanity),Mystery; Shounen,Toei Animation
0,TV,Original,G - All Ages,Comedy; School,KOO-KI
8.66,TV,Manga,PG-13 - Teens 13 or older,Action; Comedy; School; Shounen,Lerche
5.31,Special,Unknown,G - All Ages,Action,
5.61,TV,Original,G - All Ages,Comedy,Kachidoki Studio
4.13,Movie,Original,G - All Ages,Slice of Life,
6.37,TV,Visual novel,R+ - Mild Nudity,Adventure; Fantasy; Harem; Magic,AIC
5.71,TV,Unknown,G - All Ages,Action; Kids; Mystery,
6.55,OVA,Manga,PG-13 - Teens 13 or older,Comedy; Sports; Shounen Ai,Nippon Animation
4.87,Music,Music,G - All Ages,Music; Kids,
4.44,Movie,Original,PG-13 - Teens 13 or older,Action; Adventure; Comedy; Shounen,
6.51,OVA,Manga,Rx - Hentai,Hentai,
5.68,Music,Unknown,G - All Ages,Mecha; Music,
6.09,Movie,Unknown,PG-13 - Teens 13 or older,Drama; Supernatural,
6.43,Movie,Unknown,G - All Ages,Action; Fantasy; Horror; Kids; Shounen; Supernatural,Toei Animation
8.2,TV,Light novel,R - 17+ (violence & profanity),Mystery; Comedy; Supernatural; Ecchi,Shaft
6.43,TV,Unknown,G - All Ages,Comedy,Tatsunoko Production
5.65,ONA,Original,PG-13 - Teens 13 or older,Drama; Supernatural,
5.76,Special,Original,PG-13 - Teens 13 or older,Action,GoHands
6.67,TV,Manga,PG-13 - Teens 13 or older,Comedy; Romance; Sci-Fi,Studio Live
7.24,TV,Original,PG-13 - Teens 13 or older,Action; Police; Space; Comedy; Harem; Mecha; Sci-Fi; Shounen,AIC
6.71,OVA,Visual novel,Rx - Hentai,Hentai,
4.91,Special,Manga,G - All Ages,Fantasy; Magic; Shoujo,
6.57,Movie,Unknown,G - All Ages,Comedy,
4.77,ONA,Original,G - All Ages,Kids,
7.26,Movie,Manga,PG-13 - Teens 13 or older,Action; Adventure; Fantasy; Comedy; Shounen,Toei Animation
5.53,TV,Original,PG-13 - Teens 13 or older,Comedy; Sports,Rising Force
6.33,Movie,Unknown,G - All Ages,Drama; Kids,
2.92,OVA,Visual novel,Rx - Hentai,Hentai,
5.34,OVA,Unknown,Rx - Hentai,Hentai,
6.11,Movie,Original,PG - Children,Fantasy; Magic; Shoujo,Studio Comet
7.04,TV,Manga,R - 17+ (violence & profanity),Action; Sci-Fi; Mecha,Gonzo
4.81,ONA,Original,G - All Ages,Action; Mecha,Gainax
7.7,OVA,Light novel,R - 17+ (violence & profanity),Mystery; Thriller; School,Brain&#039;s Base
5.42,ONA,Unknown,PG-13 - Teens 13 or older,Comedy; Mystery; Parody,
5.77,OVA,Unknown,R - 17+ (violence & profanity),Drama,J.C.Staff
7.36,Movie,Light novel,PG-13 - Teens 13 or older,Adventure; Comedy; Magic; Fantasy; Shounen,J.C.Staff
6.77,OVA,Unknown,PG-13 - Teens 13 or older,Adventure; Fantasy; Samurai; Shounen,Sunrise
6.57,TV,Unknown,G - All Ages,Comedy; Fantasy; Kids,OLM
6.33,TV,Unknown,PG-13 - Teens 13 or older,Action; Comedy; Sci-Fi,Xebec; Genco; Triangle Staff
6.69,Special,Manga,PG-13 - Teens 13 or older,Drama; Magic; Romance; Shounen,TNK
6.07,Special,Unknown,PG - Children,Kids,OLM
5.56,OVA,Unknown,Rx - Hentai,Hentai,
6.79,TV,Original,PG-13 - Teens 13 or older,Slice of Life; Drama; Fantasy; School,Studio 3Hz
6.76,OVA,Light novel,Rx - Hentai,Hentai,
5.81,OVA,Unknown,Rx - Hentai,Hentai,
4.88,TV,Original,PG - Children,Music; Comedy,
6.8,TV,Manga,PG - Children,Adventure; Fantasy; Shounen; Supernatural,Toei Animation
5.83,TV,Original,G - All Ages,Action; Comedy; Super Power; Sci-Fi,
6.82,Movie,Original,G - All Ages,Comedy,
6.87,Movie,Manga,G - All Ages,Slice of Life; Drama; Seinen,Production I.G
7.32,TV,Manga,R+ - Mild Nudity,Action; Comedy; Ecchi; Harem; Super Power,Seven Arcs
7.13,OVA,Visual novel,Rx - Hentai,Hentai,T-Rex
6.02,Movie,Unknown,G - All Ages,Adventure; Comedy; Fantasy; Horror; Supernatural,Toei Animation
5,TV,Other,PG - Children,Adventure; Kids; Fantasy,Usagi Ou
4.94,OVA,Unknown,Rx - Hentai,Hentai,
5.78,OVA,Original,PG-13 - Teens 13 or older,Comedy; Magic,AIC
7.37,TV,Novel,R - 17+ (violence & profanity),Historical; Seinen,M2
6.11,Special,Web manga,PG-13 - Teens 13 or older,Comedy,Creators in Pack
7.2,TV,Visual novel,PG-13 - Teens 13 or older,Comedy; Romance; School; Sci-Fi,Daume
6.21,TV,Visual novel,R - 17+ (violence & profanity),Action; Adventure; Space; Comedy; Romance; Military; Sci-Fi,Picture Magic
5.88,TV,Unknown,G - All Ages,Adventure; Fantasy,Tatsunoko Production
7.48,Special,Visual novel,PG-13 - Teens 13 or older,Action; Supernatural; Magic; Fantasy,ufotable
6,TV,Unknown,PG - Children,Comedy; Kids; Magic; School,Toei Animation
5.7,OVA,Unknown,Rx - Hentai,Hentai,
7.75,OVA,Original,R+ - Mild Nudity,Action; Comedy; Harem; Sci-Fi; Shounen; Space,AIC
6.37,Music,Unknown,G - All Ages,Slice of Life; Romance; Music; Drama,
6.59,OVA,Visual novel,Rx - Hentai,Fantasy; Hentai,
6.85,TV,Manga,PG-13 - Teens 13 or older,Drama; Romance; School; Slice of Life,Xebec
7.01,TV,Original,PG-13 - Teens 13 or older,Adventure; Comedy; Sci-Fi; Shounen,Group TAC
6.53,Movie,Unknown,G - All Ages,Kids; Adventure; Comedy,TMS Entertainment
5.96,TV,Game,PG-13 - Teens 13 or older,Drama; Magic,J.C.Staff
6.35,Special,Manga,G - All Ages,Sports; Drama; Shounen,Studio Pierrot
6.68,TV,Other,G - All Ages,Historical; Drama; Romance,Nippon Animation
6.49,TV,Novel,PG - Children,Comedy; Magic; School; Slice of Life,Shin-Ei Animation
4.82,Music,Music,G - All Ages,Music,
6.6,TV,Unknown,PG-13 - Teens 13 or older,Fantasy; Magic; Romance,
7.08,Movie,Novel,PG-13 - Teens 13 or older,Adventure; Drama; Sci-Fi,Nippon Animation
6.02,OVA,Unknown,G - All Ages,Fantasy; Kids,
6.68,TV,Original,R - 17+ (violence & profanity),Harem; Demons; Supernatural; Romance; Vampire; Shoujo,Brain&#039;s Base
4.13,ONA,Other,G - All Ages,Comedy,
6.64,OVA,Visual novel,Rx - Hentai,Hentai,
5.7,Special,Other,PG-13 - Teens 13 or older,Fantasy,Trigger
6,Music,Unknown,R - 17+ (violence & profanity),Action; Sci-Fi; Music; Dementia; Horror,Studio 4°C
6.45,OVA,Manga,R+ - Mild Nudity,Adventure; Comedy; Shounen; Supernatural,Chaos Project
7.95,TV,4-koma manga,PG-13 - Teens 13 or older,Slice of Life; Comedy; School; Seinen,Shaft
3.17,Music,Original,G - All Ages,Music; Kids,
5.54,Movie,Original,G - All Ages,Historical,
0,Movie,Manga,PG-13 - Teens 13 or older,Slice of Life; Supernatural; Drama; Fantasy; Shoujo,Shuka
6.58,OVA,Visual novel,R+ - Mild Nudity,Action; Drama; Mecha; Sci-Fi,Satelight
5.28,OVA,Novel,PG-13 - Teens 13 or older,Action; Sci-Fi; Adventure; Fantasy,
7.71,Special,Manga,PG-13 - Teens 13 or older,Adventure; Comedy; Fantasy; Sci-Fi; Shounen,Toei Animation
6.68,TV,Unknown,PG-13 - Teens 13 or older,Action; Adventure; Police; Sci-Fi; Super Power,Tatsunoko Production
6.27,OVA,Unknown,PG-13 - Teens 13 or older,Comedy; School; Supernatural,Shirogumi
7.5,Movie,Unknown,None,Drama; Historical,Toei Animation
7.29,OVA,Visual novel,Rx - Hentai,Hentai,PoRO
7.75,Movie,Original,PG-13 - Teens 13 or older,Slice of Life; Sports; School,Kyoto Animation
6.47,Movie,Manga,PG-13 - Teens 13 or older,Sci-Fi; Adventure; Fantasy; Shounen,Toei Animation
